IMG\center_2018_09_02_09_57_41_341.jpg,IMG\left_2018_09_02_09_57_41_341.jpg,IMG\right_2018_09_02_09_57_41_341.jpg,-0.3,1,0,14.98039
IMG\center_2018_09_02_09_57_41_408.jpg,IMG\left_2018_09_02_09_57_41_408.jpg,IMG\right_2018_09_02_09_57_41_408.jpg,0,1,0,15.49326
IMG\center_2018_09_02_09_57_41_477.jpg,IMG\left_2018_09_02_09_57_41_477.jpg,IMG\right_2018_09_02_09_57_41_477.jpg,-0.05,1,0,16.35473
IMG\center_2018_09_02_09_57_41_545.jpg,IMG\left_2018_09_02_09_57_41_545.jpg,IMG\right_2018_09_02_09_57_41_545.jpg,-0.2,1,0,17.03358
IMG\center_2018_09_02_09_57_41_611.jpg,IMG\left_2018_09_02_09_57_41_611.jpg,IMG\right_2018_09_02_09_57_41_611.jpg,-0.35,1,0,17.5952
IMG\center_2018_09_02_09_57_41_679.jpg,IMG\left_2018_09_02_09_57_41_679.jpg,IMG\right_2018_09_02_09_57_41_679.jpg,0,1,0,18.40942
IMG\center_2018_09_02_09_57_41_750.jpg,IMG\left_2018_09_02_09_57_41_750.jpg,IMG\right_2018_09_02_09_57_41_750.jpg,-0.1,1,0,19.04331
IMG\center_2018_09_02_09_57_41_820.jpg,IMG\left_2018_09_02_09_57_41_820.jpg,IMG\right_2018_09_02_09_57_41_820.jpg,-0.3,1,0,19.825
IMG\center_2018_09_02_09_57_41_892.jpg,IMG\left_2018_09_02_09_57_41_892.jpg,IMG\right_2018_09_02_09_57_41_892.jpg,-0.45,1,0,20.3632
IMG\center_2018_09_02_09_57_41_964.jpg,IMG\left_2018_09_02_09_57_41_964.jpg,IMG\right_2018_09_02_09_57_41_964.jpg,-0.6500001,1,0,21.01978
IMG\center_2018_09_02_09_57_42_034.jpg,IMG\left_2018_09_02_09_57_42_034.jpg,IMG\right_2018_09_02_09_57_42_034.jpg,0,1,0,21.71181
IMG\center_2018_09_02_09_57_42_102.jpg,IMG\left_2018_09_02_09_57_42_102.jpg,IMG\right_2018_09_02_09_57_42_102.jpg,0,1,0,22.30042
IMG\center_2018_09_02_09_57_42_171.jpg,IMG\left_2018_09_02_09_57_42_171.jpg,IMG\right_2018_09_02_09_57_42_171.jpg,0,1,0,22.87137
IMG\center_2018_09_02_09_57_42_240.jpg,IMG\left_2018_09_02_09_57_42_240.jpg,IMG\right_2018_09_02_09_57_42_240.jpg,0,1,0,23.6566
IMG\center_2018_09_02_09_57_42_312.jpg,IMG\left_2018_09_02_09_57_42_312.jpg,IMG\right_2018_09_02_09_57_42_312.jpg,-0.05,1,0,24.24407
IMG\center_2018_09_02_09_57_42_384.jpg,IMG\left_2018_09_02_09_57_42_384.jpg,IMG\right_2018_09_02_09_57_42_384.jpg,-0.25,1,0,24.98948
IMG\center_2018_09_02_09_57_42_456.jpg,IMG\left_2018_09_02_09_57_42_456.jpg,IMG\right_2018_09_02_09_57_42_456.jpg,-0.45,1,0,25.65838
IMG\center_2018_09_02_09_57_42_529.jpg,IMG\left_2018_09_02_09_57_42_529.jpg,IMG\right_2018_09_02_09_57_42_529.jpg,0,1,0,26.13624
IMG\center_2018_09_02_09_57_42_600.jpg,IMG\left_2018_09_02_09_57_42_600.jpg,IMG\right_2018_09_02_09_57_42_600.jpg,0,1,0,26.87024
IMG\center_2018_09_02_09_57_42_671.jpg,IMG\left_2018_09_02_09_57_42_671.jpg,IMG\right_2018_09_02_09_57_42_671.jpg,0,1,0,27.42994
IMG\center_2018_09_02_09_57_42_740.jpg,IMG\left_2018_09_02_09_57_42_740.jpg,IMG\right_2018_09_02_09_57_42_740.jpg,-0.1,1,0,28.17495
IMG\center_2018_09_02_09_57_42_813.jpg,IMG\left_2018_09_02_09_57_42_813.jpg,IMG\right_2018_09_02_09_57_42_813.jpg,-0.3,1,0,28.87653
IMG\center_2018_09_02_09_57_42_882.jpg,IMG\left_2018_09_02_09_57_42_882.jpg,IMG\right_2018_09_02_09_57_42_882.jpg,-0.45,1,0,29.34333
IMG\center_2018_09_02_09_57_42_953.jpg,IMG\left_2018_09_02_09_57_42_953.jpg,IMG\right_2018_09_02_09_57_42_953.jpg,0,1,0,30.0139
IMG\center_2018_09_02_09_57_43_024.jpg,IMG\left_2018_09_02_09_57_43_024.jpg,IMG\right_2018_09_02_09_57_43_024.jpg,0,1,0,30.18831
IMG\center_2018_09_02_09_57_43_097.jpg,IMG\left_2018_09_02_09_57_43_097.jpg,IMG\right_2018_09_02_09_57_43_097.jpg,0,1,0,30.19002
IMG\center_2018_09_02_09_57_43_169.jpg,IMG\left_2018_09_02_09_57_43_169.jpg,IMG\right_2018_09_02_09_57_43_169.jpg,-0.05,1,0,30.18953
IMG\center_2018_09_02_09_57_43_239.jpg,IMG\left_2018_09_02_09_57_43_239.jpg,IMG\right_2018_09_02_09_57_43_239.jpg,-0.25,1,0,30.17682
IMG\center_2018_09_02_09_57_43_310.jpg,IMG\left_2018_09_02_09_57_43_310.jpg,IMG\right_2018_09_02_09_57_43_310.jpg,0,1,0,30.19024
IMG\center_2018_09_02_09_57_43_382.jpg,IMG\left_2018_09_02_09_57_43_382.jpg,IMG\right_2018_09_02_09_57_43_382.jpg,0,1,0,30.19007
IMG\center_2018_09_02_09_57_43_454.jpg,IMG\left_2018_09_02_09_57_43_454.jpg,IMG\right_2018_09_02_09_57_43_454.jpg,0,1,0,30.19027
IMG\center_2018_09_02_09_57_43_523.jpg,IMG\left_2018_09_02_09_57_43_523.jpg,IMG\right_2018_09_02_09_57_43_523.jpg,0,1,0,30.19033
IMG\center_2018_09_02_09_57_43_595.jpg,IMG\left_2018_09_02_09_57_43_595.jpg,IMG\right_2018_09_02_09_57_43_595.jpg,-0.15,1,0,30.18484
IMG\center_2018_09_02_09_57_43_664.jpg,IMG\left_2018_09_02_09_57_43_664.jpg,IMG\right_2018_09_02_09_57_43_664.jpg,-0.3,1,0,30.17009
IMG\center_2018_09_02_09_57_43_732.jpg,IMG\left_2018_09_02_09_57_43_732.jpg,IMG\right_2018_09_02_09_57_43_732.jpg,0,1,0,30.18156
IMG\center_2018_09_02_09_57_43_805.jpg,IMG\left_2018_09_02_09_57_43_805.jpg,IMG\right_2018_09_02_09_57_43_805.jpg,0,1,0,30.18925
IMG\center_2018_09_02_09_57_43_876.jpg,IMG\left_2018_09_02_09_57_43_876.jpg,IMG\right_2018_09_02_09_57_43_876.jpg,-0.05,1,0,30.19022
IMG\center_2018_09_02_09_57_43_943.jpg,IMG\left_2018_09_02_09_57_43_943.jpg,IMG\right_2018_09_02_09_57_43_943.jpg,-0.2,1,0,30.18253
IMG\center_2018_09_02_09_57_44_015.jpg,IMG\left_2018_09_02_09_57_44_015.jpg,IMG\right_2018_09_02_09_57_44_015.jpg,-0.4,1,0,30.15988
IMG\center_2018_09_02_09_57_44_084.jpg,IMG\left_2018_09_02_09_57_44_084.jpg,IMG\right_2018_09_02_09_57_44_084.jpg,0,1,0,30.18759
IMG\center_2018_09_02_09_57_44_154.jpg,IMG\left_2018_09_02_09_57_44_154.jpg,IMG\right_2018_09_02_09_57_44_154.jpg,0,1,0,30.18984
IMG\center_2018_09_02_09_57_44_227.jpg,IMG\left_2018_09_02_09_57_44_227.jpg,IMG\right_2018_09_02_09_57_44_227.jpg,-0.15,1,0,30.187
IMG\center_2018_09_02_09_57_44_295.jpg,IMG\left_2018_09_02_09_57_44_295.jpg,IMG\right_2018_09_02_09_57_44_295.jpg,0,1,0,30.1898
IMG\center_2018_09_02_09_57_44_362.jpg,IMG\left_2018_09_02_09_57_44_362.jpg,IMG\right_2018_09_02_09_57_44_362.jpg,0,1,0,30.19024
IMG\center_2018_09_02_09_57_44_429.jpg,IMG\left_2018_09_02_09_57_44_429.jpg,IMG\right_2018_09_02_09_57_44_429.jpg,0,1,0,30.19045
IMG\center_2018_09_02_09_57_44_498.jpg,IMG\left_2018_09_02_09_57_44_498.jpg,IMG\right_2018_09_02_09_57_44_498.jpg,0,1,0,30.1903
IMG\center_2018_09_02_09_57_44_565.jpg,IMG\left_2018_09_02_09_57_44_565.jpg,IMG\right_2018_09_02_09_57_44_565.jpg,-0.05,1,0,30.18981
IMG\center_2018_09_02_09_57_44_634.jpg,IMG\left_2018_09_02_09_57_44_634.jpg,IMG\right_2018_09_02_09_57_44_634.jpg,-0.25,1,0,30.17517
IMG\center_2018_09_02_09_57_44_704.jpg,IMG\left_2018_09_02_09_57_44_704.jpg,IMG\right_2018_09_02_09_57_44_704.jpg,0,1,0,30.19069
IMG\center_2018_09_02_09_57_44_779.jpg,IMG\left_2018_09_02_09_57_44_779.jpg,IMG\right_2018_09_02_09_57_44_779.jpg,0,1,0,30.19009
IMG\center_2018_09_02_09_57_44_847.jpg,IMG\left_2018_09_02_09_57_44_847.jpg,IMG\right_2018_09_02_09_57_44_847.jpg,0,1,0,30.19022
IMG\center_2018_09_02_09_57_44_916.jpg,IMG\left_2018_09_02_09_57_44_916.jpg,IMG\right_2018_09_02_09_57_44_916.jpg,-0.15,1,0,30.18534
IMG\center_2018_09_02_09_57_44_988.jpg,IMG\left_2018_09_02_09_57_44_988.jpg,IMG\right_2018_09_02_09_57_44_988.jpg,0,1,0,30.18648
IMG\center_2018_09_02_09_57_45_056.jpg,IMG\left_2018_09_02_09_57_45_056.jpg,IMG\right_2018_09_02_09_57_45_056.jpg,0,1,0,30.19
IMG\center_2018_09_02_09_57_45_125.jpg,IMG\left_2018_09_02_09_57_45_125.jpg,IMG\right_2018_09_02_09_57_45_125.jpg,-0.15,1,0,30.18617
IMG\center_2018_09_02_09_57_45_195.jpg,IMG\left_2018_09_02_09_57_45_195.jpg,IMG\right_2018_09_02_09_57_45_195.jpg,-0.35,1,0,30.16546
IMG\center_2018_09_02_09_57_45_263.jpg,IMG\left_2018_09_02_09_57_45_263.jpg,IMG\right_2018_09_02_09_57_45_263.jpg,0,1,0,30.18827
IMG\center_2018_09_02_09_57_45_331.jpg,IMG\left_2018_09_02_09_57_45_331.jpg,IMG\right_2018_09_02_09_57_45_331.jpg,-0.05,1,0,30.19016
IMG\center_2018_09_02_09_57_45_401.jpg,IMG\left_2018_09_02_09_57_45_401.jpg,IMG\right_2018_09_02_09_57_45_401.jpg,-0.25,1,0,30.17911
IMG\center_2018_09_02_09_57_45_473.jpg,IMG\left_2018_09_02_09_57_45_473.jpg,IMG\right_2018_09_02_09_57_45_473.jpg,0,1,0,30.18891
IMG\center_2018_09_02_09_57_45_546.jpg,IMG\left_2018_09_02_09_57_45_546.jpg,IMG\right_2018_09_02_09_57_45_546.jpg,0,1,0,30.19003
IMG\center_2018_09_02_09_57_45_621.jpg,IMG\left_2018_09_02_09_57_45_621.jpg,IMG\right_2018_09_02_09_57_45_621.jpg,0,1,0,30.19027
IMG\center_2018_09_02_09_57_45_694.jpg,IMG\left_2018_09_02_09_57_45_694.jpg,IMG\right_2018_09_02_09_57_45_694.jpg,0,1,0,30.1903
IMG\center_2018_09_02_09_57_45_768.jpg,IMG\left_2018_09_02_09_57_45_768.jpg,IMG\right_2018_09_02_09_57_45_768.jpg,-0.05,1,0,30.18985
IMG\center_2018_09_02_09_57_45_835.jpg,IMG\left_2018_09_02_09_57_45_835.jpg,IMG\right_2018_09_02_09_57_45_835.jpg,-0.25,1,0,30.17527
IMG\center_2018_09_02_09_57_45_902.jpg,IMG\left_2018_09_02_09_57_45_902.jpg,IMG\right_2018_09_02_09_57_45_902.jpg,0,1,0,30.18944
IMG\center_2018_09_02_09_57_45_976.jpg,IMG\left_2018_09_02_09_57_45_976.jpg,IMG\right_2018_09_02_09_57_45_976.jpg,0,1,0,30.19016
IMG\center_2018_09_02_09_57_46_048.jpg,IMG\left_2018_09_02_09_57_46_048.jpg,IMG\right_2018_09_02_09_57_46_048.jpg,-0.05,1,0,30.18998
IMG\center_2018_09_02_09_57_46_122.jpg,IMG\left_2018_09_02_09_57_46_122.jpg,IMG\right_2018_09_02_09_57_46_122.jpg,-0.25,1,0,30.17592
IMG\center_2018_09_02_09_57_46_191.jpg,IMG\left_2018_09_02_09_57_46_191.jpg,IMG\right_2018_09_02_09_57_46_191.jpg,0,1,0,30.18939
IMG\center_2018_09_02_09_57_46_262.jpg,IMG\left_2018_09_02_09_57_46_262.jpg,IMG\right_2018_09_02_09_57_46_262.jpg,0,1,0,30.19015
IMG\center_2018_09_02_09_57_46_332.jpg,IMG\left_2018_09_02_09_57_46_332.jpg,IMG\right_2018_09_02_09_57_46_332.jpg,-0.15,1,0,30.18579
IMG\center_2018_09_02_09_57_46_404.jpg,IMG\left_2018_09_02_09_57_46_404.jpg,IMG\right_2018_09_02_09_57_46_404.jpg,0,1,0,30.19024
IMG\center_2018_09_02_09_57_46_477.jpg,IMG\left_2018_09_02_09_57_46_477.jpg,IMG\right_2018_09_02_09_57_46_477.jpg,-0.15,1,0,30.18542
IMG\center_2018_09_02_09_57_46_550.jpg,IMG\left_2018_09_02_09_57_46_550.jpg,IMG\right_2018_09_02_09_57_46_550.jpg,-0.3,1,0,30.17059
IMG\center_2018_09_02_09_57_46_618.jpg,IMG\left_2018_09_02_09_57_46_618.jpg,IMG\right_2018_09_02_09_57_46_618.jpg,0,1,0,30.18988
IMG\center_2018_09_02_09_57_46_694.jpg,IMG\left_2018_09_02_09_57_46_694.jpg,IMG\right_2018_09_02_09_57_46_694.jpg,-0.1,1,0,30.18927
IMG\center_2018_09_02_09_57_46_762.jpg,IMG\left_2018_09_02_09_57_46_762.jpg,IMG\right_2018_09_02_09_57_46_762.jpg,0,1,0,30.19027
IMG\center_2018_09_02_09_57_46_837.jpg,IMG\left_2018_09_02_09_57_46_837.jpg,IMG\right_2018_09_02_09_57_46_837.jpg,0,1,0,30.19024
IMG\center_2018_09_02_09_57_46_913.jpg,IMG\left_2018_09_02_09_57_46_913.jpg,IMG\right_2018_09_02_09_57_46_913.jpg,-0.05,1,0,30.18991
IMG\center_2018_09_02_09_57_46_982.jpg,IMG\left_2018_09_02_09_57_46_982.jpg,IMG\right_2018_09_02_09_57_46_982.jpg,-0.2,1,0,30.18074
IMG\center_2018_09_02_09_57_47_051.jpg,IMG\left_2018_09_02_09_57_47_051.jpg,IMG\right_2018_09_02_09_57_47_051.jpg,-0.35,1,0,30.16419
IMG\center_2018_09_02_09_57_47_124.jpg,IMG\left_2018_09_02_09_57_47_124.jpg,IMG\right_2018_09_02_09_57_47_124.jpg,0,1,0,30.18755
IMG\center_2018_09_02_09_57_47_196.jpg,IMG\left_2018_09_02_09_57_47_196.jpg,IMG\right_2018_09_02_09_57_47_196.jpg,0,1,0,30.19023
IMG\center_2018_09_02_09_57_47_269.jpg,IMG\left_2018_09_02_09_57_47_269.jpg,IMG\right_2018_09_02_09_57_47_269.jpg,0,1,0,30.19019
IMG\center_2018_09_02_09_57_47_343.jpg,IMG\left_2018_09_02_09_57_47_343.jpg,IMG\right_2018_09_02_09_57_47_343.jpg,-0.1,1,0,30.18863
IMG\center_2018_09_02_09_57_47_417.jpg,IMG\left_2018_09_02_09_57_47_417.jpg,IMG\right_2018_09_02_09_57_47_417.jpg,-0.3,1,0,30.17067
IMG\center_2018_09_02_09_57_47_489.jpg,IMG\left_2018_09_02_09_57_47_489.jpg,IMG\right_2018_09_02_09_57_47_489.jpg,0,1,0,30.18179
IMG\center_2018_09_02_09_57_47_563.jpg,IMG\left_2018_09_02_09_57_47_563.jpg,IMG\right_2018_09_02_09_57_47_563.jpg,0,1,0,30.18925
IMG\center_2018_09_02_09_57_47_636.jpg,IMG\left_2018_09_02_09_57_47_636.jpg,IMG\right_2018_09_02_09_57_47_636.jpg,0,1,0,30.19012
IMG\center_2018_09_02_09_57_47_712.jpg,IMG\left_2018_09_02_09_57_47_712.jpg,IMG\right_2018_09_02_09_57_47_712.jpg,0,1,0,30.19023
IMG\center_2018_09_02_09_57_47_785.jpg,IMG\left_2018_09_02_09_57_47_785.jpg,IMG\right_2018_09_02_09_57_47_785.jpg,0,1,0,30.19027
IMG\center_2018_09_02_09_57_47_857.jpg,IMG\left_2018_09_02_09_57_47_857.jpg,IMG\right_2018_09_02_09_57_47_857.jpg,-0.15,1,0,30.18475
IMG\center_2018_09_02_09_57_47_927.jpg,IMG\left_2018_09_02_09_57_47_927.jpg,IMG\right_2018_09_02_09_57_47_927.jpg,-0.3,1,0,30.1698
IMG\center_2018_09_02_09_57_48_000.jpg,IMG\left_2018_09_02_09_57_48_000.jpg,IMG\right_2018_09_02_09_57_48_000.jpg,0,1,0,30.18989
IMG\center_2018_09_02_09_57_48_075.jpg,IMG\left_2018_09_02_09_57_48_075.jpg,IMG\right_2018_09_02_09_57_48_075.jpg,0,1,0,30.19017
IMG\center_2018_09_02_09_57_48_149.jpg,IMG\left_2018_09_02_09_57_48_149.jpg,IMG\right_2018_09_02_09_57_48_149.jpg,0,1,0,30.1902
IMG\center_2018_09_02_09_57_48_225.jpg,IMG\left_2018_09_02_09_57_48_225.jpg,IMG\right_2018_09_02_09_57_48_225.jpg,-0.1,1,0,30.18822
IMG\center_2018_09_02_09_57_48_300.jpg,IMG\left_2018_09_02_09_57_48_300.jpg,IMG\right_2018_09_02_09_57_48_300.jpg,-0.3,1,0,30.17004
IMG\center_2018_09_02_09_57_48_369.jpg,IMG\left_2018_09_02_09_57_48_369.jpg,IMG\right_2018_09_02_09_57_48_369.jpg,0,1,0,30.18154
IMG\center_2018_09_02_09_57_48_446.jpg,IMG\left_2018_09_02_09_57_48_446.jpg,IMG\right_2018_09_02_09_57_48_446.jpg,0,1,0,30.18926
IMG\center_2018_09_02_09_57_48_515.jpg,IMG\left_2018_09_02_09_57_48_515.jpg,IMG\right_2018_09_02_09_57_48_515.jpg,0,1,0,30.19011
IMG\center_2018_09_02_09_57_48_585.jpg,IMG\left_2018_09_02_09_57_48_585.jpg,IMG\right_2018_09_02_09_57_48_585.jpg,0,1,0,30.19024
IMG\center_2018_09_02_09_57_48_659.jpg,IMG\left_2018_09_02_09_57_48_659.jpg,IMG\right_2018_09_02_09_57_48_659.jpg,-0.2,1,0,30.18126
IMG\center_2018_09_02_09_57_48_729.jpg,IMG\left_2018_09_02_09_57_48_729.jpg,IMG\right_2018_09_02_09_57_48_729.jpg,0,1,0,30.18513
IMG\center_2018_09_02_09_57_48_797.jpg,IMG\left_2018_09_02_09_57_48_797.jpg,IMG\right_2018_09_02_09_57_48_797.jpg,0,1,0,30.18985
IMG\center_2018_09_02_09_57_48_864.jpg,IMG\left_2018_09_02_09_57_48_864.jpg,IMG\right_2018_09_02_09_57_48_864.jpg,0,1,0,30.1902
IMG\center_2018_09_02_09_57_48_933.jpg,IMG\left_2018_09_02_09_57_48_933.jpg,IMG\right_2018_09_02_09_57_48_933.jpg,0,1,0,30.1907
IMG\center_2018_09_02_09_57_49_004.jpg,IMG\left_2018_09_02_09_57_49_004.jpg,IMG\right_2018_09_02_09_57_49_004.jpg,-0.1,1,0,30.18814
IMG\center_2018_09_02_09_57_49_071.jpg,IMG\left_2018_09_02_09_57_49_071.jpg,IMG\right_2018_09_02_09_57_49_071.jpg,-0.25,1,0,30.17558
IMG\center_2018_09_02_09_57_49_138.jpg,IMG\left_2018_09_02_09_57_49_138.jpg,IMG\right_2018_09_02_09_57_49_138.jpg,0,1,0,30.19039
IMG\center_2018_09_02_09_57_49_206.jpg,IMG\left_2018_09_02_09_57_49_206.jpg,IMG\right_2018_09_02_09_57_49_206.jpg,0,1,0,30.19028
IMG\center_2018_09_02_09_57_49_283.jpg,IMG\left_2018_09_02_09_57_49_283.jpg,IMG\right_2018_09_02_09_57_49_283.jpg,-0.1,1,0,30.18849
IMG\center_2018_09_02_09_57_49_350.jpg,IMG\left_2018_09_02_09_57_49_350.jpg,IMG\right_2018_09_02_09_57_49_350.jpg,0,1,0,30.18768
IMG\center_2018_09_02_09_57_49_426.jpg,IMG\left_2018_09_02_09_57_49_426.jpg,IMG\right_2018_09_02_09_57_49_426.jpg,0,1,0,30.19011
IMG\center_2018_09_02_09_57_49_501.jpg,IMG\left_2018_09_02_09_57_49_501.jpg,IMG\right_2018_09_02_09_57_49_501.jpg,0,1,0,30.19028
IMG\center_2018_09_02_09_57_49_568.jpg,IMG\left_2018_09_02_09_57_49_568.jpg,IMG\right_2018_09_02_09_57_49_568.jpg,-0.05,1,0,30.18988
IMG\center_2018_09_02_09_57_49_644.jpg,IMG\left_2018_09_02_09_57_49_644.jpg,IMG\right_2018_09_02_09_57_49_644.jpg,-0.25,1,0,30.17541
IMG\center_2018_09_02_09_57_49_721.jpg,IMG\left_2018_09_02_09_57_49_721.jpg,IMG\right_2018_09_02_09_57_49_721.jpg,0,1,0,30.18998
IMG\center_2018_09_02_09_57_49_799.jpg,IMG\left_2018_09_02_09_57_49_799.jpg,IMG\right_2018_09_02_09_57_49_799.jpg,0,1,0,30.18988
IMG\center_2018_09_02_09_57_49_875.jpg,IMG\left_2018_09_02_09_57_49_875.jpg,IMG\right_2018_09_02_09_57_49_875.jpg,0,1,0,30.19019
IMG\center_2018_09_02_09_57_49_951.jpg,IMG\left_2018_09_02_09_57_49_951.jpg,IMG\right_2018_09_02_09_57_49_951.jpg,-0.1,1,0,30.18858
IMG\center_2018_09_02_09_57_50_026.jpg,IMG\left_2018_09_02_09_57_50_026.jpg,IMG\right_2018_09_02_09_57_50_026.jpg,0,1,0,30.19022
IMG\center_2018_09_02_09_57_50_099.jpg,IMG\left_2018_09_02_09_57_50_099.jpg,IMG\right_2018_09_02_09_57_50_099.jpg,0,1,0,30.19032
IMG\center_2018_09_02_09_57_50_175.jpg,IMG\left_2018_09_02_09_57_50_175.jpg,IMG\right_2018_09_02_09_57_50_175.jpg,0,1,0,30.19017
IMG\center_2018_09_02_09_57_50_242.jpg,IMG\left_2018_09_02_09_57_50_242.jpg,IMG\right_2018_09_02_09_57_50_242.jpg,0,1,0,30.19033
IMG\center_2018_09_02_09_57_50_318.jpg,IMG\left_2018_09_02_09_57_50_318.jpg,IMG\right_2018_09_02_09_57_50_318.jpg,0,1,0,30.19033
